timestamp,elapsed_s,cpu_usec,cpu_percent,mem_bytes,mem_mb
2026-07-02T10:32:05.930440+00:00,2410,79637368,2.46,86196224,82.20
2026-07-02T10:32:15.931279+00:00,2420,79824934,1.88,86142976,82.15
2026-07-02T10:32:25.932044+00:00,2430,79960643,1.36,86319104,82.32
2026-07-02T10:32:35.932845+00:00,2440,80141216,1.81,86167552,82.18
2026-07-02T10:32:45.933641+00:00,2450,80326689,1.85,86368256,82.37
2026-07-02T10:32:55.934446+00:00,2460,80514903,1.88,86577152,82.57
2026-07-02T10:33:05.935259+00:00,2470,80708471,1.94,86343680,82.34
2026-07-02T10:33:15.936028+00:00,2480,80892342,1.84,86138880,82.15
2026-07-02T10:33:25.936828+00:00,2490,81020844,1.29,86310912,82.31
2026-07-02T10:33:35.937666+00:00,2500,81203529,1.83,86511616,82.50
2026-07-02T10:33:45.938501+00:00,2510,81376255,1.73,86401024,82.40
2026-07-02T10:33:55.939339+00:00,2520,81503734,1.27,86302720,82.30
2026-07-02T10:34:05.940100+00:00,2530,81769915,2.66,85876736,81.90
2026-07-02T10:34:15.940862+00:00,2540,81948060,1.78,86634496,82.62
2026-07-02T10:34:25.941651+00:00,2550,82081088,1.33,86130688,82.14
2026-07-02T10:34:35.942441+00:00,2560,82269402,1.88,86409216,82.41
2026-07-02T10:34:45.943159+00:00,2570,82455491,1.86,86118400,82.13
2026-07-02T10:34:55.943976+00:00,2580,82595123,1.40,86364160,82.36
2026-07-02T10:35:05.944749+00:00,2590,82825859,2.31,86265856,82.27
2026-07-02T10:35:15.945547+00:00,2600,83003501,1.78,86401024,82.40
2026-07-02T10:35:25.946353+00:00,2610,83131447,1.28,86241280,82.25
2026-07-02T10:35:35.947120+00:00,2620,83317426,1.86,86278144,82.28
2026-07-02T10:35:45.947951+00:00,2630,83499150,1.82,86466560,82.46
2026-07-02T10:35:55.948726+00:00,2640,83624778,1.26,86245376,82.25
2026-07-02T10:36:05.949522+00:00,2650,83880034,2.55,86540288,82.53
2026-07-02T10:36:15.950322+00:00,2660,84064286,1.84,86872064,82.85
2026-07-02T10:36:25.951072+00:00,2670,84199752,1.35,86908928,82.88
2026-07-02T10:36:35.951867+00:00,2680,84388794,1.89,86851584,82.83
2026-07-02T10:36:45.952666+00:00,2690,84565820,1.77,86921216,82.89
2026-07-02T10:36:55.953161+00:00,2700,84690592,1.25,86646784,82.63
2026-07-02T10:37:05.953844+00:00,2710,84927655,2.37,86593536,82.58
2026-07-02T10:37:15.954650+00:00,2720,85104152,1.76,86720512,82.70
2026-07-02T10:37:25.955421+00:00,2730,85234664,1.31,86679552,82.66
2026-07-02T10:37:35.956184+00:00,2740,85440844,2.06,87199744,83.16
2026-07-02T10:37:45.956928+00:00,2750,85662388,2.22,86921216,82.89
2026-07-02T10:37:55.957694+00:00,2760,85780109,1.18,87097344,83.06
2026-07-02T10:38:05.958501+00:00,2770,86045382,2.65,86716416,82.70
2026-07-02T10:38:15.959309+00:00,2780,86269182,2.24,86814720,82.79
2026-07-02T10:38:25.960086+00:00,2790,86403121,1.34,87179264,83.14
2026-07-02T10:38:35.960893+00:00,2800,86585635,1.83,86581248,82.57
2026-07-02T10:38:45.961679+00:00,2810,86774111,1.88,86687744,82.67
2026-07-02T10:38:55.962503+00:00,2820,86950945,1.77,87097344,83.06
